pet_id,customer_id,wet_food_order_number,pet_has_active_subscription,pet_food_tier,pet_allergen_list,pet_fav_flavour_list,pet_health_issue_list,neutered,gender,pet_breed_size,signup_promo,ate_wet_food_pre_tails,dry_food_brand_pre_tails,pet_life_stage_at_order,total_order_kcal,total_web_sessions,total_web_sessions_since_last_order,total_minutes_on_website,avg_minutes_per_session,total_engagement,user_cluster
8.26715e+18,1.72769e+19,0,1,1,0,0,1,0,2,1,0,0,1,2,45805.738,5,3,33,5.5,8,0
8.26778e+18,1.18463e+19,0,1,1,0,0,1,0,2,1,0,0,1,2,305038.122,109,21,402,3.6545454545454548,130,2
8.26819e+18,8.08386e+18,1,1,1,0,0,1,1,2,1,0,1,1,2,150603.015,81,5,268,3.268292682926829,86,1
8.26966e+18,8.09469e+18,0,0,1,0,0,1,0,2,1,0,0,1,2,43858.2165,5,3,81,13.5,8,0
8.27518e+18,1.03776e+18,1,1,1,0,0,1,1,2,1,0,1,1,2,19594.769,4,2,29,5.8,6,0
8.2752e+18,4.72724e+18,0,0,1,0,0,1,1,2,1,0,0,1,2,142212.688,26,11,2283,84.55555555555556,37,1
8.27566e+18,1.59498e+19,1,0,1,0,0,0,0,2,1,1,1,1,1,31030.176,6,2,77,11.0,8,0
8.27573e+18,1.72074e+19,0,1,1,0,0,0,0,2,1,1,0,1,1,227401.239,36,8,3940,106.48648648648648,44,1
8.27596e+18,5.231e+18,0,1,1,0,0,0,0,2,1,1,0,1,1,248528.162,37,7,185,4.868421052631579,44,1
8.27899e+18,1.77374e+19,0,1,1,0,0,0,1,1,3,0,0,1,1,65442.304,3,1,78,19.5,4,0
8.28302e+18,7.68532e+18,0,1,1,0,0,0,1,1,3,0,0,1,1,106703.29,7,2,1583,197.875,9,1
8.28856e+18,7.29811e+18,0,0,1,0,0,0,0,1,3,0,0,1,1,17778.42,3,1,74,18.5,4,0
8.28921e+18,1.00348e+19,0,0,1,0,0,0,1,1,3,0,0,1,1,20934.726,6,4,490,70.0,10,0
8.29004e+18,9.1165e+18,0,0,0,1,1,1,1,1,1,1,0,1,1,33404.98,13,6,202,14.428571428571429,19,0
8.29066e+18,1.36824e+19,0,1,0,1,1,1,1,1,1,1,0,1,1,174977.362,62,12,668,10.603174603174603,74,1
8.29406e+18,6.72015e+18,1,0,0,1,1,1,1,1,1,1,1,1,1,5782.462,1,0,7,3.5,1,0
8.29429e+18,1.73683e+19,0,1,1,0,0,1,1,1,1,1,0,1,1,18820.466,1,0,10,5.0,1,0
8.29474e+18,3.7142e+18,0,1,1,0,0,1,0,1,1,1,0,1,1,98548.4055,20,6,92,4.380952380952381,26,1
8.29606e+18,1.48683e+19,0,0,1,0,0,1,0,1,1,1,0,1,1,9684.644,1,0,10,5.0,1,0
8.29636e+18,6.48739e+18,1,0,0,0,0,1,1,2,1,1,1,1,1,71535.694,5,3,56,9.333333333333334,8,0
8.29719e+18,1.68905e+19,1,1,0,0,0,1,0,2,1,1,1,1,1,26500.663,4,0,12,2.4,4,0
8.29777e+18,1.46751e+19,0,1,0,0,0,1,1,2,1,1,0,1,1,231516.82,114,18,5647,49.10434782608696,132,1
8.29841e+18,1.26203e+19,0,1,0,0,0,1,1,2,1,1,0,1,1,59336.19,65,20,203,3.0757575757575757,85,0
8.30088e+18,7.34395e+18,0,1,0,0,0,1,0,2,1,1,0,1,1,21822.151,1,0,13,6.5,1,0
8.30566e+18,9.70401e+18,0,0,1,1,0,1,1,2,2,1,0,0,1,59904.7635,4,1,9,1.8,5,0
8.30765e+18,2.82217e+17,0,1,1,1,0,1,1,2,2,1,0,0,1,40393.572,3,1,24,6.0,4,0
8.31282e+18,3.01392e+18,1,1,1,0,0,0,1,2,3,0,0,1,1,293547.372,52,13,4139,78.09433962264151,65,2
8.31511e+18,1.52886e+19,0,1,1,0,0,0,1,2,3,0,0,1,1,148606.217,22,8,1560,67.82608695652173,30,1
8.31686e+18,4.8022e+18,1,1,1,0,0,0,0,2,3,0,1,1,1,367163.227,40,9,2420,59.02439024390244,49,2
8.32591e+18,1.82855e+19,0,1,1,0,0,0,1,2,3,0,0,1,1,254840.425,49,14,573,11.46,63,2
8.32828e+18,1.59911e+18,0,0,1,0,0,0,1,2,3,0,0,1,1,156678.528,25,11,323,12.423076923076923,36,1
8.32947e+18,9.64977e+18,0,1,1,0,0,0,1,2,3,0,0,1,1,12371.31,1,0,19,9.5,1,0
8.33167e+18,1.35105e+19,0,0,1,0,0,0,0,2,3,0,1,1,1,21719.693,8,7,15,1.6666666666666667,15,0
8.332e+18,1.32579e+18,0,1,1,0,0,0,1,2,3,0,1,1,1,29605.12,7,5,252,31.5,12,0
8.33231e+18,1.74363e+19,0,0,1,0,0,0,0,2,3,0,0,1,1,42368.522,3,1,6,1.5,4,0
8.33288e+18,1.42933e+19,1,1,1,0,0,0,0,2,3,0,0,1,1,119956.792,15,4,23,1.4375,19,1
8.33789e+18,1.45173e+19,1,1,1,0,0,0,1,2,3,0,1,1,1,73609.122,13,3,75,5.357142857142857,16,0
8.34161e+18,1.46658e+19,1,1,1,0,0,0,1,2,3,0,0,1,1,132938.373,93,18,4387,46.670212765957444,111,1
8.34196e+18,1.55692e+19,1,1,1,0,0,0,1,2,3,0,0,1,1,70830.571,36,11,2907,78.56756756756756,47,0
8.34247e+18,9.58855e+18,0,1,1,0,0,0,1,2,3,0,1,1,1,16309.402,1,0,37,18.5,1,0
8.34305e+18,8.15244e+18,0,0,0,0,0,1,0,2,1,0,1,1,1,6122.657,1,0,14,7.0,1,0
8.34373e+18,4.07606e+18,1,1,0,0,0,1,1,2,1,0,1,1,1,25632.611,5,3,63,10.5,8,0
8.34391e+18,1.56496e+19,0,1,1,0,1,0,1,1,2,1,0,1,1,319789.056,20,4,231,11.0,24,2
8.34419e+18,1.09291e+19,1,1,1,0,1,0,1,1,2,1,1,1,1,43472.01,11,5,81,6.75,16,0
8.34955e+18,1.46998e+19,1,1,1,0,1,0,0,1,2,1,1,1,1,11464.74,1,0,69,34.5,1,0
8.35222e+18,4.43078e+18,0,1,1,0,1,0,1,1,2,1,0,1,1,174382.452,23,5,143,5.958333333333333,28,1
8.35411e+18,1.65348e+19,0,1,1,0,1,0,1,1,2,1,0,1,1,178821.682,10,3,51,4.636363636363637,13,1
8.35634e+18,1.64342e+19,0,1,1,0,1,0,0,1,2,1,1,1,1,30733.985,6,1,48,6.857142857142857,7,0
8.35735e+18,2.97572e+18,1,0,1,0,1,0,0,1,2,1,0,1,1,32237.002,1,0,12,6.0,1,0
8.35901e+18,1.80104e+19,0,1,1,0,1,0,1,1,2,1,0,1,1,66077.309,71,36,2777,38.56944444444444,107,0
8.36121e+18,6.59112e+18,1,1,1,0,1,0,1,1,2,1,1,1,1,69566.331,5,3,155,25.833333333333332,8,0
8.36411e+18,1.12457e+19,0,1,1,0,1,0,0,1,2,1,0,1,1,108920.8965,23,15,100,4.166666666666667,38,1
8.36513e+18,1.29485e+19,0,1,1,0,1,0,0,1,2,1,0,1,1,39863.16,14,4,161,10.733333333333333,18,0
8.36835e+18,1.21715e+19,0,1,1,0,1,0,0,1,2,1,0,1,1,182331.7465,20,8,815,38.80952380952381,28,1
8.36917e+18,3.36945e+17,1,1,1,0,1,0,1,1,2,1,0,1,1,58814.185,10,2,12,1.0909090909090908,12,0
8.36978e+18,2.51783e+18,0,0,1,1,1,1,1,1,1,1,0,1,1,78276.315,9,4,54,5.4,13,0
8.37048e+18,1.57402e+18,0,0,1,0,1,1,0,1,2,1,0,1,1,16527.782,3,1,16,4.0,4,0
8.37243e+18,1.40803e+19,1,0,1,0,1,1,1,1,2,1,0,1,1,21656.4115,5,4,40,6.666666666666667,9,0
8.37285e+18,3.04371e+18,0,0,1,0,1,1,0,1,2,1,0,1,1,21659.024,6,4,25,3.5714285714285716,10,0
8.37295e+18,1.36203e+19,0,0,1,0,1,1,0,1,2,1,0,1,1,26562.008,3,1,18,4.5,4,0
8.3743e+18,1.78606e+19,0,1,1,0,1,1,0,1,2,1,0,1,1,143263.9825,18,5,86,4.526315789473684,23,1
8.37681e+18,1.25586e+19,1,1,1,0,1,1,1,1,2,1,0,1,1,42815.113,8,4,114,12.666666666666666,12,0
8.37929e+18,6.96566e+18,0,1,1,0,1,1,0,2,2,1,0,0,2,46487.426,13,5,114,8.142857142857142,18,0
8.37954e+18,7.55272e+18,0,1,0,0,0,1,0,2,2,1,0,1,2,33177.574,0,0,0,0.0,0,0
8.38017e+18,8.80508e+18,0,0,0,0,0,1,0,2,2,1,0,1,2,81853.8495,35,12,1242,34.5,47,0
8.38564e+18,7.14426e+18,1,1,0,0,0,1,1,2,2,1,1,1,2,58512.084,79,24,8853,110.6625,103,0
8.38796e+18,1.66016e+19,0,0,1,0,1,0,1,2,3,1,1,0,2,7660.632,1,0,10,5.0,1,0
8.38908e+18,1.02011e+19,0,1,1,0,1,0,0,2,3,1,0,0,2,259265.9395,94,20,1864,19.621052631578948,114,2
8.39095e+18,7.03668e+18,0,1,1,0,1,0,1,2,3,1,0,0,2,94668.75,37,5,186,4.894736842105263,42,1
8.39407e+18,9.6597e+18,0,1,1,0,1,0,1,2,3,1,0,0,2,8777.38,4,1,40,8.0,5,0
8.39451e+18,3.17739e+17,0,0,1,1,0,0,1,1,3,1,1,1,1,47287.45,5,4,782,130.33333333333334,9,0
8.39632e+18,8.79796e+18,0,1,1,1,0,0,1,1,3,1,0,1,1,59506.485,4,2,1069,213.8,6,0
8.39731e+18,4.85234e+18,0,1,1,1,0,0,1,1,3,1,0,1,1,20281.5665,1,0,15,7.5,1,0
8.39862e+18,1.81162e+19,0,1,1,1,0,0,0,1,3,1,0,1,1,16565.9505,6,6,430,61.42857142857143,12,0
8.399e+18,5.42388e+18,0,1,1,1,0,0,0,1,3,1,0,1,1,45407.92,10,1,40,3.6363636363636362,11,0
8.40103e+18,1.11933e+19,0,1,1,0,0,1,0,1,3,1,0,1,1,44960.779,4,2,139,27.8,6,0
8.40105e+18,1.14591e+19,1,1,1,0,0,1,1,1,3,1,1,1,1,56595.38,31,10,1911,59.71875,41,0
8.40138e+18,1.51237e+19,1,1,1,0,0,1,1,1,3,1,1,1,1,71392.932,52,12,271,5.113207547169812,64,0
8.40253e+18,1.17008e+19,0,0,1,0,0,1,1,1,3,1,1,1,1,44188.489,11,4,76,6.333333333333333,15,0
8.40565e+18,2.42959e+18,1,0,1,0,0,1,0,1,3,1,1,1,1,28736.35,20,7,130,6.190476190476191,27,0
8.40648e+18,1.60039e+19,1,0,1,0,0,1,1,1,3,1,1,1,1,499037.615,402,46,31350,77.79156327543424,448,2
8.40846e+18,1.43031e+19,0,0,1,0,0,1,0,1,3,1,0,1,1,16250.385,4,2,1340,268.0,6,0
8.40873e+18,1.47574e+19,0,0,1,0,0,1,0,1,3,1,0,1,1,19449.3255,5,3,282,47.0,8,0
8.41493e+18,3.68467e+18,0,1,1,0,0,1,0,1,3,1,0,1,1,121383.002,4,2,49,9.8,6,1
8.41571e+18,4.72347e+18,1,1,0,0,0,0,1,1,1,1,1,1,1,16134.668,4,2,34,6.8,6,0
8.41717e+18,9.69558e+17,0,1,0,0,0,0,1,1,1,1,1,1,1,21675.53,1,0,18,9.0,1,0
8.41719e+18,5.45548e+18,0,0,0,0,0,0,0,1,1,1,0,1,1,47932.867,1,0,59,29.5,1,0
8.41758e+18,1.64296e+19,0,1,0,0,0,0,1,1,1,1,0,1,1,173577.38,20,11,80,3.8095238095238093,31,1
8.42069e+18,2.19165e+18,0,0,0,0,0,0,0,1,1,1,0,1,1,5267.625,1,0,6,3.0,1,0
8.42079e+18,3.57659e+18,0,1,0,0,0,0,0,1,1,1,0,1,1,124697.22,74,14,1997,26.626666666666665,88,1
8.42101e+18,9.8413e+17,1,1,0,0,0,0,1,1,1,1,0,1,1,222883.758,52,18,650,12.264150943396226,70,1
8.42591e+18,5.13805e+18,0,1,0,0,0,0,1,1,1,1,0,1,1,34263.558,52,16,3746,70.67924528301887,68,0
8.42628e+18,1.61107e+19,0,0,0,0,0,0,0,1,1,1,1,1,1,204735.489,72,11,378,5.178082191780822,83,1
8.42776e+18,7.71179e+18,1,1,0,0,0,0,1,1,1,1,1,1,1,10407.723,6,4,572,81.71428571428571,10,0
8.42961e+18,2.06098e+18,0,1,0,0,0,1,0,1,2,1,1,1,1,6452.768,1,0,14,7.0,1,0
8.43047e+18,5.36308e+18,0,0,0,0,0,1,1,1,2,1,0,1,1,6816.07,2,0,880,293.3333333333333,2,0
8.43137e+18,1.78284e+19,0,1,0,0,0,1,1,1,2,1,0,1,1,65214.816,3,1,15,3.75,4,0
8.4319e+18,1.40135e+19,0,0,0,0,0,1,1,1,2,1,0,1,1,82778.19,8,6,86,9.555555555555555,14,0
8.43286e+18,1.47479e+19,0,1,1,0,1,0,1,1,1,1,0,1,1,145837.956,49,4,509,10.18,53,1
8.434e+18,1.00949e+19,0,1,1,0,1,0,1,1,1,1,0,1,1,65563.74,6,1,51,7.285714285714286,7,0
8.43441e+18,1.06983e+19,0,0,1,0,1,0,0,1,1,1,0,1,1,14439.942,1,0,28,14.0,1,0
8.43465e+18,5.21809e+18,0,0,1,0,1,0,0,1,1,1,0,1,1,35219.47,11,4,32,2.6666666666666665,15,0
8.43928e+18,7.8856e+18,1,1,0,0,0,0,1,1,1,0,1,1,1,12180.57,5,1,40,6.666666666666667,6,0
8.4393e+18,1.47716e+19,0,1,0,1,1,1,1,2,3,0,0,1,1,54136.899,8,3,43,4.777777777777778,11,0
8.44122e+18,1.14286e+19,1,0,0,1,1,1,0,2,3,0,1,1,1,97328.5335,2,0,122,40.666666666666664,2,1
8.44321e+18,1.61404e+19,0,1,0,1,1,1,1,2,3,0,0,1,1,98287.096,124,8,7458,59.664,132,1
8.44385e+18,4.45144e+18,1,0,1,0,1,0,0,2,3,0,0,0,1,154766.707,77,28,5447,69.83333333333333,105,1
8.44426e+18,1.59455e+18,0,1,1,0,1,0,0,2,3,0,0,0,1,222292.125,13,4,80,5.714285714285714,17,1
8.44466e+18,9.56144e+18,0,1,1,0,1,0,1,2,3,0,0,0,1,57098.74,4,2,351,70.2,6,0
8.44556e+18,3.23951e+18,1,1,1,0,1,0,1,2,3,0,0,0,1,33344.332,21,10,155,7.045454545454546,31,0
8.44802e+18,1.04556e+19,0,1,1,0,1,0,1,2,3,0,0,0,1,164063.6365,25,5,187,7.1923076923076925,30,1
8.45185e+18,1.43735e+19,0,1,1,0,1,0,0,2,3,0,0,0,1,86064.316,35,18,851,23.63888888888889,53,0
8.45387e+18,4.86083e+18,1,1,1,0,1,1,1,2,2,1,1,1,1,55114.325,6,2,42,6.0,8,0
8.45484e+18,1.44201e+19,1,1,1,0,1,1,0,2,2,1,1,1,1,128317.128,36,9,276,7.45945945945946,45,1
8.45507e+18,2.66572e+18,1,1,1,0,1,1,0,2,2,1,1,1,1,13226.22,13,7,1381,98.64285714285714,20,0
8.45623e+18,1.25654e+19,0,0,1,0,1,1,1,2,2,1,0,1,1,86037.968,6,2,52,7.428571428571429,8,0
8.45777e+18,7.64095e+18,1,1,0,1,1,1,1,1,1,1,0,1,1,214858.291,123,13,6793,54.78225806451613,136,1
8.45789e+18,5.46713e+18,1,1,0,1,1,1,0,1,1,1,1,1,1,18403.465,2,1,654,218.0,3,0
8.4579e+18,1.49965e+19,1,0,0,1,1,1,1,1,1,1,1,1,1,39035.808,36,14,416,11.243243243243244,50,0
8.45923e+18,1.45951e+19,1,0,1,1,0,0,1,2,3,1,0,1,1,14899.34,1,0,5,2.5,1,0
8.46018e+18,3.57415e+18,0,1,1,1,0,0,1,2,3,1,0,1,1,17317.869,1,0,11,5.5,1,0
8.46445e+18,1.33505e+19,0,1,1,1,0,0,1,2,3,1,1,1,1,80444.05,23,13,1028,42.833333333333336,36,0
8.46757e+18,7.8818e+18,0,0,1,1,0,0,0,2,3,1,0,1,1,24761.392,2,1,11,3.6666666666666665,3,0
8.468e+18,1.70474e+19,0,0,1,1,0,0,0,2,3,1,1,1,1,37669.822,3,0,57,14.25,3,0
8.4694e+18,3978020000000000.0,0,0,1,1,0,0,1,2,3,1,0,1,1,93891.4795,10,3,6315,574.0909090909091,13,1
8.47162e+18,1.12463e+19,0,1,1,1,0,0,0,2,3,1,0,1,1,22357.315,3,0,36,9.0,3,0
8.47216e+18,1.62511e+19,1,0,1,1,0,0,0,2,3,1,0,1,1,20159.324,1,0,22,11.0,1,0
8.47217e+18,7.69369e+18,1,1,1,1,0,0,0,2,3,1,1,1,1,182498.911,27,10,1200,42.857142857142854,37,1
8.47244e+18,1.31179e+17,0,1,1,1,0,0,1,2,3,1,0,1,1,171125.944,64,9,213,3.276923076923077,73,1
8.47724e+18,1.38664e+19,0,0,1,1,0,0,1,2,3,1,0,1,1,94235.776,12,2,75,5.769230769230769,14,1
8.47894e+18,5.97278e+18,0,0,1,1,0,0,1,2,3,1,0,1,1,53358.786,8,5,736,81.77777777777777,13,0
8.48513e+18,1.59242e+19,1,1,1,1,0,0,0,2,3,1,1,1,1,13579.361,1,0,65,32.5,1,0
8.48737e+18,1.31508e+18,0,1,1,1,0,0,1,2,3,1,0,1,1,399422.086,90,15,373,4.0989010989010985,105,2
8.48756e+18,2.43467e+18,0,1,1,1,1,1,1,1,2,0,0,1,1,76834.057,116,25,11148,95.28205128205128,141,0
8.49028e+18,1.52334e+19,0,1,1,0,0,0,1,1,2,0,0,0,1,83144.395,130,25,6895,52.63358778625954,155,0
8.49146e+18,1.23274e+19,1,1,1,0,0,0,0,1,2,0,1,0,1,34152.34,1,0,9,4.5,1,0
8.49695e+18,2.96834e+18,1,0,1,0,0,1,0,1,2,1,0,1,2,80300.121,39,13,144,3.6,52,0
8.49773e+18,4.94489e+18,0,1,1,0,0,1,1,1,2,1,0,1,2,317118.3615,61,15,242,3.903225806451613,76,2
8.50013e+18,1.00225e+18,0,0,1,0,0,1,0,1,3,1,0,1,1,19862.82,5,1,65,10.833333333333334,6,0
8.50276e+18,8.9982e+18,0,1,1,0,0,1,1,1,3,1,1,1,1,16202.016,1,0,20,10.0,1,0
8.50639e+18,2.78052e+18,0,0,1,0,0,1,0,1,3,1,1,1,1,14419.565,4,1,1731,346.2,5,0
8.50669e+18,1.84149e+19,1,1,1,0,0,1,1,1,3,1,1,1,1,13717.158,5,3,171,28.5,8,0
8.50677e+18,3.1465e+18,0,0,0,0,0,1,0,1,3,1,1,1,1,11822.404,4,2,48,9.6,6,0
8.50897e+18,1.52077e+19,0,0,0,0,0,1,1,1,3,1,0,1,1,176552.0515,18,6,138,7.2631578947368425,24,1
8.5094e+18,7.75722e+18,0,1,0,0,0,1,0,1,3,1,0,1,1,171755.6795,63,17,733,11.453125,80,1
8.51392e+18,9.45114e+18,1,1,0,0,0,1,0,1,3,1,1,1,1,26640.16,5,3,676,112.66666666666667,8,0
8.51433e+18,5.16757e+18,0,1,0,0,0,1,0,1,3,1,0,1,1,59180.927,3,1,1142,285.5,4,0
8.51666e+18,1.32225e+19,1,0,0,0,0,1,1,1,3,1,1,1,1,385313.7,180,25,968,5.348066298342541,205,2
8.51803e+18,3.84254e+18,0,0,0,0,0,1,0,1,3,1,0,1,1,41894.345,10,4,85,7.7272727272727275,14,0
8.51853e+18,1.80869e+19,0,1,1,1,1,1,1,2,3,1,1,1,2,83547.293,24,5,105,4.2,29,0
8.51898e+18,1.59106e+19,0,0,1,1,1,1,1,2,3,1,0,1,2,73036.815,3,0,51,12.75,3,0
8.51964e+18,1.81882e+18,1,0,1,1,1,1,0,2,3,1,1,1,2,105452.755,17,4,94,5.222222222222222,21,1
8.52021e+18,1.36768e+19,1,0,1,1,1,1,0,2,3,1,1,1,2,32112.6005,31,12,2852,89.125,43,0
8.52386e+18,4.4212e+18,1,1,1,1,1,1,1,2,3,1,0,1,2,133100.998,247,56,19447,78.41532258064517,303,1
8.52521e+18,3.38126e+17,0,1,1,1,1,1,0,2,3,1,0,1,2,47101.246,5,2,30,5.0,7,0
8.52678e+18,1.48441e+19,0,1,1,0,0,0,1,2,1,1,0,1,1,49366.098,23,11,310,12.916666666666666,34,0
8.52727e+18,9.21812e+18,0,1,1,0,0,0,0,2,1,1,0,1,1,10426.284,2,1,105,35.0,3,0
8.52798e+18,1.68517e+18,0,1,1,0,0,0,0,2,1,1,0,1,1,113611.6185,40,13,822,20.048780487804876,53,1
8.52975e+18,1.24188e+19,1,0,1,0,0,0,1,2,1,1,1,1,1,17456.945,1,0,17,8.5,1,0
8.53143e+18,8.79011e+18,1,1,1,0,0,0,0,2,1,1,0,1,1,601724.511,186,35,2090,11.176470588235293,221,2
8.53186e+18,7.3466e+17,0,1,1,0,0,0,0,2,1,1,1,1,1,7177.516,1,0,10,5.0,1,0
8.53255e+18,4.26342e+18,0,0,1,0,0,0,1,2,1,1,1,1,1,3686.72,1,0,6,3.0,1,0
8.53373e+18,3.78666e+18,0,1,1,0,0,0,1,2,1,1,1,1,1,76270.98,40,12,3316,80.8780487804878,52,0
8.53481e+18,5.42129e+18,0,0,1,0,0,0,0,2,1,1,0,1,1,12907.721,1,0,4,2.0,1,0
8.53551e+18,8.82234e+17,1,1,1,0,0,0,0,2,1,1,1,1,1,27215.578,6,4,1901,271.57142857142856,10,0
8.53583e+18,7.27273e+18,0,1,1,0,0,0,0,2,1,1,1,1,1,6261.59,3,1,18,4.5,4,0
8.53591e+18,1.94506e+18,0,1,1,0,0,0,1,2,1,1,0,1,1,28653.155,28,9,1144,39.44827586206897,37,0
8.53927e+18,6.72543e+18,0,1,1,0,0,0,0,2,1,1,0,1,1,85163.141,172,36,17691,102.26011560693641,208,0
8.53991e+18,7.81705e+18,1,1,1,0,0,0,0,2,1,1,1,1,1,7925.971,1,0,10,5.0,1,0
8.54225e+18,1.827e+18,0,1,1,0,0,0,1,2,1,1,1,1,1,18574.415,7,1,488,61.0,8,0
8.54279e+18,1.6088e+19,1,0,0,0,0,1,1,2,2,0,0,1,2,82445.6995,35,11,586,16.27777777777778,46,0
8.54428e+18,6.51591e+18,0,1,0,0,0,1,1,2,2,0,1,1,2,20792.872,30,12,1991,64.2258064516129,42,0
8.54446e+18,1.78707e+19,0,0,0,0,0,1,0,2,2,0,1,1,2,39750.381,5,3,69,11.5,8,0
8.54456e+18,2.48805e+18,0,0,0,0,0,1,1,2,2,0,0,1,2,52747.42,3,1,34,8.5,4,0
8.5465e+18,1.16546e+19,0,1,0,0,0,1,0,2,2,0,0,1,2,65901.843,7,2,60,7.5,9,0
8.54663e+18,2.31371e+18,0,0,0,0,0,1,0,2,2,0,0,1,2,31001.38,2,0,14,4.666666666666667,2,0
8.5469e+18,9.93906e+17,0,0,0,0,0,1,1,2,2,0,0,1,2,26222.637,9,6,189,18.9,15,0
8.54739e+18,1.09045e+19,0,0,0,0,0,1,1,2,2,0,0,1,2,158847.7655,17,4,93,5.166666666666667,21,1
8.55053e+18,3.75283e+18,0,0,0,0,0,1,1,2,2,0,0,1,2,153844.0225,12,4,595,45.76923076923077,16,1
8.55073e+18,4.8872e+18,0,0,0,0,0,1,0,2,2,0,0,1,2,27096.0915,3,1,27,6.75,4,0
8.55101e+18,8.70308e+18,1,1,1,0,1,1,0,1,3,0,0,0,1,127126.175,41,21,7492,178.38095238095238,62,1
8.55126e+18,1.31083e+19,1,0,0,0,1,0,1,1,3,1,1,1,1,18165.025,1,0,27,13.5,1,0
8.55138e+18,3.41522e+18,0,1,0,0,1,0,0,1,3,1,0,1,1,128075.849,7,5,1,0.125,12,1
8.55209e+18,1.23072e+19,0,1,0,0,1,0,1,1,3,1,0,1,1,30270.796,7,4,37,4.625,11,0
8.55215e+18,7.82671e+18,0,1,0,0,1,0,0,1,3,1,0,1,1,49374.532,78,32,6481,82.0379746835443,110,0
8.55242e+18,1.24204e+18,0,0,0,0,1,0,1,1,3,1,0,1,1,39228.69,2,1,17,5.666666666666667,3,0
8.55633e+18,1.07952e+19,0,0,0,0,1,0,1,1,3,1,0,1,1,25064.753,2,1,10,3.3333333333333335,3,0
8.55681e+18,1.39071e+19,0,1,0,0,1,0,1,1,3,1,0,1,1,194311.14,24,7,665,26.6,31,1
8.55694e+18,5.86005e+18,1,1,0,0,1,0,1,1,3,1,1,1,1,177086.591,48,8,945,19.285714285714285,56,1
8.55764e+18,1.44286e+19,1,0,0,0,1,0,1,1,3,1,1,1,1,154868.824,159,34,11254,70.3375,193,1
8.55864e+18,1.49494e+19,1,0,0,0,1,0,1,1,3,1,1,1,1,129670.1325,68,13,294,4.260869565217392,81,1
8.55943e+18,4.41465e+18,1,1,0,0,1,0,1,1,3,1,0,1,1,169487.539,83,19,1938,23.071428571428573,102,1
8.55949e+18,9.71825e+18,1,0,0,0,1,0,1,1,3,1,1,1,1,184500.537,61,13,325,5.241935483870968,74,1
8.56019e+18,1.74361e+19,1,0,0,0,1,0,1,1,3,1,1,1,1,22994.893,1,0,38,19.0,1,0
8.56025e+18,5.83506e+18,1,0,0,0,1,0,0,1,3,1,1,1,1,8113.431,4,3,20,4.0,7,0
8.56146e+18,3.4279e+18,1,1,0,0,1,0,0,1,3,1,1,1,1,4168.75,2,1,20,6.666666666666667,3,0
8.5636e+18,6.67892e+18,0,0,1,1,0,0,1,2,3,1,0,0,2,48778.329,10,4,52,4.7272727272727275,14,0
8.56409e+18,1.42219e+18,1,1,1,1,0,0,1,2,3,1,1,0,2,10530.617,5,3,30,5.0,8,0
8.56424e+18,1.07942e+19,1,1,1,1,0,0,1,2,3,1,1,0,2,106104.273,41,14,5349,127.35714285714286,55,1
8.56559e+18,1.49823e+19,0,0,1,1,0,0,0,2,3,1,0,0,2,132905.52,10,7,76,6.909090909090909,17,1
8.56567e+18,3.33172e+18,1,0,1,1,0,0,1,2,3,1,1,0,2,4354.032,0,0,0,0.0,0,0
8.56579e+18,6.66018e+18,0,0,1,1,0,0,0,2,3,1,0,0,2,82003.732,7,3,314,39.25,10,0
8.56771e+18,1.41572e+19,0,0,1,0,0,0,1,1,2,0,0,1,1,117036.371,5,3,46,7.666666666666667,8,1
8.56821e+18,5.63972e+18,1,0,1,0,0,0,1,1,2,0,1,1,1,33372.684,17,10,2558,142.11111111111111,27,0
8.5693e+18,5.45304e+18,0,1,1,0,0,0,0,1,2,0,1,1,1,18703.4925,2,0,32,10.666666666666666,2,0
8.56961e+18,1.43644e+19,0,1,1,0,0,0,1,1,2,0,1,1,1,17899.294,12,5,1411,108.53846153846153,17,0
8.57387e+18,1.43e+19,1,0,1,0,0,0,1,1,2,0,1,1,1,17916.929,14,11,1593,106.2,25,0
8.57509e+18,1.77789e+18,0,1,1,0,0,0,1,1,2,0,0,1,1,128204.447,37,7,799,21.026315789473685,44,1
8.57926e+18,4.53518e+17,0,0,1,0,0,0,0,1,2,0,1,1,1,40204.4315,5,3,47,7.833333333333333,8,0
8.58082e+18,5.14728e+18,1,0,1,0,1,0,0,1,3,1,1,1,1,21723.907,6,2,54,7.714285714285714,8,0
8.58133e+18,1.74578e+19,0,0,1,0,1,0,1,1,3,1,0,1,1,143318.45,24,10,286,11.44,34,1
8.58232e+18,1.69786e+19,1,0,1,0,1,0,0,1,3,1,1,1,1,37387.225,13,8,72,5.142857142857143,21,0
8.58362e+18,3.15942e+18,0,0,1,0,1,0,1,1,3,1,0,1,1,13729.785,2,1,10,3.3333333333333335,3,0
8.58778e+18,9.56974e+18,0,1,1,0,1,0,1,1,3,1,0,1,1,14377.26,1,0,23,11.5,1,0
8.58859e+18,8.27811e+18,0,0,1,0,1,0,1,1,3,1,0,1,1,46854.5875,4,2,217,43.4,6,0
8.5901e+18,1.58668e+19,0,1,1,0,1,0,0,1,3,1,0,1,1,151087.895,149,30,5148,34.32,179,1
8.59163e+18,3.60282e+18,0,1,1,0,0,0,1,2,2,1,1,1,1,11773.87,3,1,11,2.75,4,0
