ship_type,ship_id_numeric,month_numeric,route_id,distance,fuel_type,fuel_consumption,CO2_emissions,weather_conditions,engine_efficiency,fuel_per_distance,co2_per_fuel,total_energy_output,ship_profile_cluster
2,42,9,1,85.8,0,1427.89,3714.03,0,82.28,16.450345622119816,2.599241369174674,5141.92,0
2,42,10,2,190.75,0,3023.68,8467.92,2,73.54,15.768865710560625,2.79960855363212,11491.6,2
2,42,11,2,134.05,0,1980.71,5678.37,0,90.85,14.666493891151424,2.8653889822426084,7659.08,2
2,42,12,3,34.25,0,629.43,1639.93,0,70.79,17.856170212765957,2.601288009771109,2269.36,0
0,43,1,0,123.45,0,2619.28,6665.2,2,80.13,21.04684612294094,2.543697620101668,9284.48,0
0,43,2,1,136.29,1,3942.38,9986.38,2,72.15,28.715711268118582,2.532441712439582,13928.759999999998,2
0,43,3,3,151.68,0,4103.79,12241.61,2,92.66,26.878373067854334,2.982274367263612,16345.400000000001,2
0,43,4,1,146.62,0,4124.0,12337.96,2,78.8,27.93659395745834,2.991020606060606,16461.96,2
0,43,5,1,156.44,1,3412.2,10231.35,2,84.18,21.673018292682926,2.9975829133950547,13643.55,2
0,43,6,1,166.63,1,3748.78,9918.27,0,83.51,22.363419435661875,2.6450271749275958,13667.050000000001,2
0,43,7,0,187.79,0,4245.03,11699.5,1,71.37,22.485460034959477,2.7553973947428543,15944.529999999999,2
0,43,8,2,172.54,1,3451.72,10178.28,2,74.65,19.89005416618647,2.947901943974606,13630.0,2
0,43,9,2,51.37,0,1038.45,3113.19,0,82.74,19.829100630131755,2.9950358362595604,4151.64,0
0,43,10,3,159.31,1,4181.46,11970.84,2,91.25,26.083588048156695,2.8621528956642743,16152.3,2
0,43,11,2,100.03,0,2694.5,7992.36,2,81.29,26.670295951697515,2.965075125208681,10686.86,0
0,43,12,0,124.4,1,2885.75,7981.61,1,81.96,23.012360446570973,2.7649120983805315,10867.36,2
1,44,1,0,125.96,0,3352.07,9583.99,2,78.68,26.402567737870196,2.8582731645924477,12936.06,2
1,44,2,1,23.49,0,655.28,1678.26,1,83.47,26.757043691302574,2.5572316694093984,2333.54,0
1,44,3,0,72.74,1,1916.45,5363.91,0,88.54,25.98928668294006,2.7974184463740905,7280.36,0
1,44,4,2,81.24,0,2797.59,8204.48,0,75.91,34.01738813229572,2.931647722603168,11002.07,0
1,44,5,0,46.28,0,1318.21,3838.83,2,79.85,27.880922165820643,2.9099461041077612,5157.04,0
1,44,6,0,63.33,1,1904.91,5015.38,2,75.03,29.61153427638738,2.6314883703847505,6920.29,0
1,44,7,1,118.26,0,3890.65,10833.21,1,86.78,32.62326010397451,2.783706140069122,14723.859999999999,0
1,44,8,2,120.63,1,3536.52,8867.73,2,72.32,29.076050316533752,2.5067646260657184,12404.25,0
1,44,9,2,22.89,0,678.68,1811.87,2,81.46,28.408539137714524,2.6657691854990584,2490.5499999999997,0
1,44,10,2,120.7,0,3333.73,8550.45,2,85.24,27.39301561216105,2.5640606585840535,11884.18,0
1,44,11,1,79.61,0,2462.39,6313.03,2,89.58,30.546954472149856,2.562740775922611,8775.42,0
1,44,12,3,44.43,0,1128.39,3336.41,0,74.45,24.83799251595862,2.9541699501500807,4464.8,0
1,45,1,0,62.94,1,2119.65,5386.4,1,80.19,33.15060994682515,2.539975950769811,7506.049999999999,0
1,45,2,0,114.25,1,2914.95,7814.65,0,91.73,25.292407809110628,2.679967077624788,10729.599999999999,0
1,45,3,1,117.37,0,3167.84,8097.2,2,87.14,26.762186364788377,2.5552568132187172,11265.04,0
1,45,4,2,96.98,1,3052.61,8055.57,1,91.53,31.155439885690956,2.6380480807961724,11108.18,0
1,45,5,2,60.5,0,1626.9,4470.35,0,82.93,26.45365853658537,2.7460839117881934,6097.25,0
1,45,6,1,32.84,1,858.54,2240.29,0,70.84,25.37056737588652,2.6063824836540475,3098.83,0
1,45,7,2,58.81,0,1499.56,3904.85,2,91.68,25.072061528172544,2.6022618222530256,5404.41,0
1,45,8,2,141.59,0,4273.6,12172.4,1,84.19,29.971246230450944,2.8476114724184716,16446.0,2
1,45,9,0,107.64,1,3721.46,9594.88,1,92.58,34.254970544919,2.5775642988776237,13316.34,0
1,45,10,1,102.83,0,3478.06,9386.55,0,79.47,33.49764037368776,2.6980132564543293,12864.609999999999,0
1,45,11,1,109.78,0,2860.52,7247.64,0,85.97,25.821628452789312,2.5327937599597417,10108.16,0
1,45,12,1,99.0,0,3035.46,8017.01,2,80.59,30.3546,2.640248842402008,11052.470000000001,0
2,46,1,1,124.39,0,1353.44,3934.06,0,76.43,10.793843209187337,2.9045657245799,5287.5,2
2,46,2,1,35.49,0,612.51,1697.79,0,85.55,16.785694710879692,2.767338755684504,2310.3,0
2,46,3,1,29.82,0,352.36,897.01,0,90.36,11.432835820895523,2.5385159610595425,1249.37,0
2,46,4,3,22.93,0,437.88,1266.95,0,82.63,18.298370246552444,2.8867799854174265,1704.83,0
2,46,5,1,106.39,0,2026.55,5365.64,2,83.92,18.870937703696807,2.6463663041601935,7392.1900000000005,0
2,46,6,2,41.39,0,572.71,1473.82,2,91.94,13.510497758905403,2.5689285527531327,2046.53,0
2,46,7,2,169.27,0,2687.83,7800.58,1,74.52,15.785693310624302,2.9011056853724484,10488.41,2
2,46,8,3,26.02,0,408.74,1049.73,0,75.74,15.127313101406367,2.561941719138966,1458.47,0
2,46,9,1,75.76,0,1505.24,4327.57,2,84.86,19.609692548202187,2.8730945931591245,5832.8099999999995,0
2,46,10,1,168.63,0,1764.66,4859.44,1,82.94,10.402994753286565,2.752194646760984,6624.099999999999,2
2,46,11,1,110.94,0,1144.24,2961.8,1,75.44,10.221904591745579,2.5861828088435614,4106.04,0
2,46,12,1,122.78,0,1871.41,4992.98,1,80.26,15.118839877201488,2.6666061386128033,6864.389999999999,0
3,47,1,3,433.21,0,15172.55,45417.79,2,88.87,34.94288477925428,2.99322109855637,60590.34,1
3,47,2,2,334.98,1,14100.25,40795.77,0,90.46,41.967527829037444,2.8930605442779895,54896.02,1
3,47,3,0,481.76,1,16009.22,44269.24,1,75.13,33.161860966111526,2.765061317083713,60278.46,1
3,47,4,0,402.08,1,17909.58,47861.11,2,91.76,44.43182494790117,2.6722255784011457,65770.69,1
3,47,5,1,297.05,0,13543.26,38499.82,1,85.4,45.439557121288374,2.84251926646417,52043.08,1
3,47,6,0,443.05,0,13801.94,40601.21,1,89.42,31.08195023082986,2.9414900014054974,54403.15,1
3,47,7,1,487.89,1,23503.71,65937.46,0,76.15,48.07566119167911,2.805287110540824,89441.17000000001,1
3,47,8,1,95.46,0,3358.81,8903.85,2,71.27,34.820754716981135,2.650105214282951,12262.66,0
3,47,9,0,91.92,1,4244.55,11296.56,0,85.46,45.679616874730954,2.660800131902816,15541.11,0
3,47,10,0,419.53,0,12720.58,33561.64,0,75.05,30.248923976886314,2.638166013969963,46282.22,1
3,47,11,2,145.54,0,5843.19,16006.77,1,81.18,39.87436877303125,2.7389201925330973,21849.96,2
3,47,12,0,413.22,1,14730.75,42563.58,1,91.25,35.56262372652213,2.889241264615541,57294.33,1
3,48,1,0,451.7,1,21835.94,61933.63,2,91.18,48.234901700905674,2.836186297164346,83769.56999999999,1
3,48,2,3,85.88,1,2728.01,7575.29,1,71.33,31.39974677716391,2.7758381244480597,10303.3,0
3,48,3,2,413.41,0,19194.3,53716.18,1,77.7,46.31717381337322,2.7984027340025945,72910.48,1
3,48,4,2,401.31,0,19032.25,55048.07,2,74.27,47.30742462280331,2.892205482510869,74080.32,1
3,48,5,3,90.09,1,2930.86,7968.39,0,78.3,32.17543089252388,2.7178616987168556,10899.25,0
3,48,6,2,443.98,0,13504.73,38941.72,0,73.5,30.34907186839858,2.8833480307987798,52446.45,1
3,48,7,2,209.07,0,9944.51,26241.03,0,88.15,47.33902984719379,2.6384800779447204,36185.54,2
3,48,8,3,257.09,0,8598.75,24969.95,2,86.41,33.31686620946182,2.9035669641559347,33568.7,2
3,48,9,2,300.22,0,13775.8,35682.56,2,83.63,45.733351039107625,2.5900470355960747,49458.36,1
3,48,10,1,81.86,1,4027.22,10125.46,1,81.01,48.60270335505672,2.5136313309600764,14152.679999999998,0
3,48,11,2,139.61,0,4590.63,11948.32,2,77.59,32.64796244932793,2.602195734412398,16538.95,2
3,48,12,0,183.15,0,7411.36,21680.99,1,89.37,40.24632093402118,2.924978009702713,29092.350000000002,2
0,49,1,2,160.56,1,4203.34,11240.44,0,82.24,26.017207229512255,2.6735325877545586,15443.78,2
0,49,2,0,145.81,0,3554.61,10091.05,0,89.97,24.21231523738165,2.8380643546395694,13645.66,2
0,49,3,2,96.41,1,2565.55,7686.2,2,91.61,26.33764500564624,2.9947595020552877,10251.75,0
0,49,4,1,158.06,1,3836.06,9897.85,2,83.93,24.11706274361876,2.5795400645285715,13733.91,2
0,49,5,3,53.29,1,1455.54,4011.96,0,71.48,26.810462331921165,2.754445466653851,5467.5,0
0,49,6,1,85.31,0,2385.13,7127.32,2,72.96,27.634457189201715,2.986978915650027,9512.45,0
0,49,7,2,165.1,1,3508.25,9746.6,0,84.45,21.121312462372067,2.777402578898625,13254.85,2
0,49,8,1,101.36,0,2151.83,6169.19,2,77.68,21.022176631496677,2.8656187437001526,8321.02,0
0,49,9,1,153.14,0,3213.34,8227.6,1,74.69,20.846892435448297,2.5596545480565216,11440.94,2
0,49,10,1,120.46,1,3542.26,9685.05,2,90.81,29.164004610571386,2.733372656818861,13227.31,0
0,49,11,2,181.21,1,4691.84,13517.44,0,88.54,25.749629548323362,2.880439137068385,18209.28,2
0,49,12,3,120.73,1,3161.19,9010.21,2,88.49,25.968865522057012,2.8493575654846794,12171.4,0
2,50,1,0,182.3,0,2650.17,7334.88,2,73.37,14.45810147299509,2.766657739790357,9985.05,2
2,50,2,1,129.98,0,1917.92,5371.97,2,82.94,14.642846236066577,2.799475746774227,7289.89,2
2,50,3,2,70.79,0,871.22,2491.73,2,73.47,12.135673492129822,2.856767787943409,3362.95,0
2,50,4,2,61.06,0,755.94,2206.09,0,70.52,12.180792781179504,2.914484635506117,2962.03,0
2,50,5,1,88.17,0,1750.14,4551.95,1,74.24,19.627004597958955,2.599420948639172,6302.09,0
2,50,6,0,139.53,0,2780.32,7093.72,1,93.28,19.784529993595676,2.5504868192081456,9874.04,2
2,50,7,3,165.59,0,2514.88,6860.45,2,88.81,15.096224263161055,2.726858991684818,9375.33,2
2,50,8,2,132.09,0,1872.96,5423.28,0,72.72,14.07288301149598,2.894021217101752,7296.24,2
2,50,9,0,100.0,0,1225.43,3500.14,1,80.65,12.132970297029704,2.853925621519369,4725.57,0
2,50,10,2,136.08,0,1538.11,4279.11,2,81.38,11.22052815873942,2.780249624783154,5817.219999999999,2
2,50,11,2,124.83,0,2052.79,5136.2,2,82.66,16.31399507271716,2.5008399106042973,7188.99,2
2,50,12,0,118.09,0,2114.48,5582.31,1,81.76,17.75531110924511,2.6387911963242385,7696.790000000001,0
1,51,1,1,117.25,0,4035.73,10789.16,0,75.07,34.128794926004225,2.6727474961169064,14824.89,0
1,51,2,3,57.99,1,1727.74,4956.75,1,87.62,29.288692998813357,2.8672617050568623,6684.49,0
1,51,3,0,131.32,0,3516.32,9940.64,0,70.47,26.57436517533253,2.826197218336688,13456.96,2
1,51,4,2,148.86,1,4872.04,13596.33,0,86.05,32.51060990257574,2.79011253755356,18468.37,2
1,51,5,0,52.62,1,1548.95,4073.05,2,86.25,28.887541961954497,2.6278589631923612,5622.0,0
1,51,6,0,69.74,0,1801.47,4846.78,1,86.93,25.466072943172183,2.688965697071241,6648.25,0
1,51,7,0,82.64,0,2670.49,7601.85,1,86.02,31.928383548541365,2.845546867104126,10272.34,0
1,51,8,0,132.53,1,3738.63,10058.38,1,75.84,27.99842731970344,2.6896725077079817,13797.009999999998,2
1,51,9,3,126.28,0,4212.75,11431.87,2,87.18,33.0982872407291,2.712991990507268,15644.62,2
1,51,10,0,117.94,0,4079.83,11532.93,0,93.67,34.301580628888516,2.8261236072073577,15612.76,0
1,51,11,0,139.85,0,4758.11,13826.21,0,82.81,33.78139865104721,2.905209167260265,18584.32,2
1,51,12,0,134.09,0,3377.0,9590.71,2,78.91,24.99814938189355,2.839168146832445,12967.71,2
3,52,1,1,434.8,0,13682.6,39574.56,1,78.4,31.39651216154199,2.8921161097956674,53257.159999999996,1
3,52,2,3,493.98,1,17248.46,51357.1,1,91.82,34.846781688149015,2.9773163913537006,68605.56,1
3,52,3,2,287.51,0,14141.03,39260.12,2,83.31,49.01400298083256,2.7761304423763775,53401.15,1
3,52,4,3,224.96,1,9109.99,27050.44,0,74.07,40.316825986900334,2.968990197552626,36160.43,2
3,52,5,1,434.88,0,13764.69,40318.82,1,87.11,31.579081398550063,2.928935636353862,54083.51,1
3,52,6,2,138.94,1,4454.43,11220.52,0,88.16,31.830998999571246,2.518392164168217,15674.95,2
3,52,7,1,193.37,1,6895.02,19414.13,2,93.88,35.473684210526315,2.8152659070014296,26309.15,2
3,52,8,1,326.34,1,14574.57,40746.4,0,80.4,44.52425612512984,2.795527035992418,55320.97,1
3,52,9,0,374.57,1,11386.25,32663.58,2,83.39,30.317251111643635,2.868434433247711,44049.83,1
3,52,10,1,117.33,1,4173.5,11362.99,1,91.01,35.27000760584805,2.7220002395496468,15536.49,0
3,52,11,2,251.01,1,8589.47,23209.19,0,94.49,34.08384587913178,2.7017369247549903,31798.659999999996,2
3,52,12,3,285.5,0,9683.63,25615.45,1,90.37,33.79975567190227,2.6449590743270526,35299.08,1
3,53,1,1,402.44,1,13962.38,37037.29,0,87.32,34.60831846123339,2.652458788631406,50999.67,1
3,53,2,3,169.3,1,6503.01,19384.69,1,79.54,38.1856136230182,2.9804213093153296,25887.699999999997,2
3,53,3,1,279.76,1,13501.1,40337.51,0,72.53,48.087690554210006,2.987498981639893,53838.61,2
3,53,4,3,174.35,1,6670.92,16792.02,0,72.44,38.043455945252354,2.5168197460401203,23462.940000000002,2
3,53,5,1,127.34,0,3856.51,10434.4,1,75.52,30.049166277076516,2.704957342949208,14290.91,2
3,53,6,0,218.85,1,9360.73,27626.8,0,87.04,42.577803047532406,2.951035759416262,36987.53,2
3,53,7,0,418.62,1,19172.66,56103.96,2,91.1,45.69052952671465,2.9260954872465663,75276.62,1
3,53,8,1,159.07,0,5637.4,16289.73,1,79.55,35.21834197538577,2.889069594211124,21927.129999999997,2
3,53,9,2,79.53,1,2701.42,7855.34,0,92.41,33.545510989693284,2.9067798491722234,10556.76,0
3,53,10,2,283.93,1,13832.06,36135.41,2,83.68,48.5454673077598,2.612249928793774,49967.47,1
3,53,11,1,139.19,1,6112.16,16349.62,0,89.53,43.599115486125974,2.6744956781762625,22461.78,2
3,53,12,3,63.6,1,2098.8,5420.59,0,75.49,32.48916408668731,2.581479188494142,7519.39,0
3,54,1,0,286.01,1,13420.92,40100.19,0,77.97,46.76115814779973,2.9876642089954344,53521.11,1
3,54,2,0,364.82,1,13885.16,41315.89,2,73.31,37.956262642829806,2.975328672577588,55201.05,1
3,54,3,2,168.57,1,5191.64,13202.25,1,94.92,30.616500560240613,2.5424928360140506,18393.89,2
3,54,4,3,253.53,1,9889.18,25637.48,0,79.68,38.85270891446981,2.5922157129597236,35526.66,2
3,54,5,0,250.18,0,11627.24,30211.8,1,74.5,46.29046898638426,2.5981403892592514,41839.04,2
3,54,6,3,191.37,1,6412.64,18984.6,0,85.43,33.33492748349535,2.96003517503321,25397.239999999998,2
3,54,7,2,456.34,1,18595.22,49825.97,0,85.45,40.659509336598596,2.6793601065162704,68421.19,1
3,54,8,3,66.22,1,2758.18,7983.81,2,92.61,41.032133293662596,2.8935444588609665,10741.99,0
3,54,9,2,138.88,0,4932.72,12768.69,2,86.58,35.2639405204461,2.588045126192812,17701.41,2
3,54,10,0,120.66,1,3996.11,10100.81,0,76.78,32.846539536412955,2.5270282779308046,14096.92,0
3,54,11,3,457.29,1,14416.53,42532.98,2,78.25,31.45722141002422,2.9500878444504712,56949.51,1
3,54,12,3,67.46,0,3175.47,8991.25,2,89.79,46.384312007011395,2.8305792278850426,12166.72,0
0,55,1,0,173.27,0,4341.81,11995.81,0,76.02,24.914270958856946,2.7622230767636617,16337.619999999999,2
0,55,2,0,97.98,1,2248.57,5625.59,0,78.52,22.71741766013336,2.5007401414492545,7874.16,0
0,55,3,3,112.19,1,3093.48,7988.4,0,87.54,27.329976146302677,2.5814999612212715,11081.88,0
0,55,4,0,112.4,0,2974.88,8010.68,2,75.95,26.233509700176366,2.6918692958049384,10985.560000000001,0
0,55,5,2,91.87,0,2250.57,6657.04,1,70.14,24.23355227737698,2.956621379748353,8907.61,0
0,55,6,3,178.59,1,3882.91,10775.76,2,72.1,21.62096998719305,2.7744618181162797,14658.67,2
0,55,7,1,184.79,1,5163.82,13175.79,2,89.82,27.793853275203187,2.55106470312615,18339.61,2
0,55,8,1,81.6,0,2353.03,5982.03,0,76.18,28.487046004842618,2.541186815800988,8335.06,0
0,55,9,0,101.55,1,2443.92,6923.01,1,84.2,23.83149683081424,2.8315895816632035,9366.93,0
0,55,10,0,142.41,1,3607.98,10768.33,2,83.42,25.158496618088,2.9837599543361284,14376.31,2
0,55,11,1,97.76,0,2644.36,6634.58,2,93.69,26.775617658971242,2.5080064717089545,9278.94,0
0,55,12,2,160.06,0,4437.32,11743.66,0,88.7,27.550726437352537,2.645969646172426,16180.98,2
1,56,1,1,72.72,1,2098.9,5944.84,1,87.7,28.471242539338036,2.8310110005238345,8043.74,0
1,56,2,2,21.93,0,665.79,1771.04,2,93.46,29.035761011774966,2.6560686273039487,2436.83,0
1,56,3,2,117.74,0,4111.73,11613.92,2,72.19,34.628010779855146,2.823895563287646,15725.65,0
1,56,4,0,64.46,1,2118.55,5904.72,0,70.44,32.36403910785213,2.785836616262886,8023.27,0
1,56,5,1,120.9,0,3209.1,8107.34,1,77.1,26.32567678424938,2.5255724120743905,11316.44,0
1,56,6,1,79.01,1,2755.38,7174.98,2,87.26,34.437945256842895,2.603044572954382,9930.36,0
1,56,7,2,147.71,0,4574.29,13423.68,2,89.82,30.75980095487862,2.933951727650051,17997.97,2
1,56,8,1,60.84,0,1942.05,4955.71,1,90.3,31.404430789133244,2.550479915596614,6897.76,0
1,56,9,1,115.48,1,3287.17,8618.39,1,81.0,28.220896291208792,2.6210293263426157,11905.56,0
1,56,10,0,44.58,1,1370.41,3749.05,1,76.26,30.066037735849058,2.7337193107823334,5119.46,0
1,56,11,0,146.63,1,4626.98,12024.59,2,70.06,31.34173271015376,2.598237243894745,16651.57,2
1,56,12,2,103.74,1,3127.65,8922.49,0,90.56,29.86108459041436,2.851865820721397,12050.14,0
3,57,1,2,387.52,1,14486.79,37586.79,0,86.42,37.28711520642438,2.5943770581986625,52073.58,1
3,57,2,1,378.23,1,13843.23,40190.45,0,80.27,36.5035202911162,2.903046973360021,54033.67999999999,1
3,57,3,0,381.22,1,12597.57,37312.66,1,81.6,32.958950342734546,2.9616583469393754,49910.23,1
3,57,4,0,457.94,1,18046.55,45132.58,1,88.93,39.32224255894017,2.5007593828525203,63179.130000000005,1
3,57,5,0,417.58,0,13078.19,36009.0,1,79.37,31.24418271298199,2.7531521447429084,49087.19,1
3,57,6,2,88.81,1,3714.52,9527.72,0,77.95,41.35975949226144,2.564303246921023,13242.24,0
3,57,7,2,475.28,0,15801.3,45995.69,0,85.98,33.17649281934996,2.9106959113546766,61796.990000000005,1
3,57,8,3,210.7,0,8108.79,23994.94,0,89.24,38.30321209258385,2.958762187430254,32103.73,2
3,57,9,1,386.46,1,11956.85,30683.14,2,91.38,30.85957260104269,2.565941201804672,42639.99,1
3,57,10,2,211.36,0,9680.84,28706.51,0,76.78,45.58692785835374,2.9649849615362367,38387.35,2
3,57,11,1,108.32,1,4487.57,12224.09,0,85.79,41.049853640687886,2.723381834303576,16711.66,0
3,57,12,0,203.07,1,8928.86,26437.97,0,88.81,43.753907972754455,2.960625362547677,35366.83,2
1,58,1,0,66.44,0,1903.38,5046.12,0,93.47,28.223309608540927,2.649744273726882,6949.5,0
1,58,2,2,51.1,0,1392.83,3758.91,1,89.31,26.73378119001919,2.696820989647231,5151.74,0
1,58,3,3,129.13,0,4322.62,11474.45,1,72.01,33.217705371551524,2.6538988162697,15797.07,2
1,58,4,0,144.33,0,3703.32,9759.94,2,88.69,25.48214408587353,2.6347453783690393,13463.26,2
1,58,5,3,85.67,1,2941.9,7550.27,2,86.48,33.94369447328949,2.5655883652179825,10492.17,0
1,58,6,2,37.39,1,1192.25,3220.08,0,88.88,31.05626465225319,2.6985795097423004,4412.33,0
1,58,7,0,140.94,1,3689.47,9466.76,0,94.28,25.993166126532337,2.5651908835459984,13156.23,2
1,58,8,3,137.41,0,4274.53,11420.42,0,83.64,30.883100932013583,2.6711121194331464,15694.95,2
1,58,9,0,91.91,1,3005.05,8115.14,2,75.59,32.34366591324938,2.699602468355483,11120.19,0
1,58,10,2,93.79,1,2847.1,7516.78,2,81.44,30.03586876252769,2.639226150767178,10363.88,0
1,58,11,3,130.52,1,4339.71,11218.4,0,83.32,32.996578467153284,2.5844619889372935,15558.11,2
1,58,12,3,32.68,0,1098.22,2987.4,2,72.05,32.60748218527316,2.717745310310948,4085.62,0
3,59,1,1,278.0,0,13816.93,35370.58,2,76.65,49.52304659498208,2.5597596745677538,49187.51,2
3,59,2,1,279.03,0,10816.47,29268.62,0,70.37,38.62611148805485,2.7056807183195333,40085.09,2
3,59,3,3,98.2,0,4409.87,11497.09,1,74.77,44.454334677419354,2.6065356721009687,15906.96,0
3,59,4,2,350.86,1,13849.88,39517.06,0,90.15,39.36190530324561,2.8530360525829406,53366.939999999995,1
3,59,5,2,408.83,1,16174.79,41269.87,2,85.14,39.46707171266135,2.551335668922507,57444.66,1
3,59,6,0,295.22,0,14171.09,40731.23,1,81.96,47.83974748497738,2.8740453948570748,54902.32000000001,1
3,59,7,1,310.7,1,12785.33,36784.5,0,85.76,41.01806223933269,2.876861460638041,49569.83,1
3,59,8,1,76.82,1,2502.6,7335.02,2,89.45,32.15882806476484,2.929789103690686,9837.62,0
3,59,9,2,231.83,1,10882.43,31739.85,2,83.15,46.739810161920715,2.9163462254087174,42622.28,2
3,59,10,1,426.27,0,20350.8,54487.42,1,73.1,47.62983593512299,2.6772776855118465,74838.22,1
3,59,11,2,275.37,1,11143.81,31104.77,1,83.5,40.32206824184969,2.7909645835146586,42248.58,2
3,59,12,2,247.87,1,10227.59,28654.47,0,84.14,41.0961144372564,2.8014095784462962,38882.06,2
2,60,1,3,192.09,0,2258.04,6148.88,1,86.35,11.694235848568026,2.721899567958071,8406.92,2
2,60,2,2,85.79,0,1305.12,3866.14,0,79.8,15.03767715174559,2.960018987535602,5171.26,0
2,60,3,2,163.91,0,1990.36,5703.61,2,94.8,12.069371172154508,2.8641782500401733,7693.969999999999,2
2,60,4,2,170.92,0,2272.34,6300.04,0,88.94,13.217426710097723,2.7712704654825058,8572.380000000001,2
2,60,5,1,55.2,0,1103.69,2907.08,1,92.13,19.638612099644128,2.631579900243507,4010.77,0
2,60,6,2,64.39,0,742.66,1940.84,2,70.39,11.357394096956721,2.6098485867197376,2683.5,0
2,60,7,0,128.12,0,1375.68,3842.61,2,85.74,10.654275092936803,2.7912150971903418,5218.29,2
2,60,8,1,39.17,0,763.15,2198.1,0,75.58,18.99800846402788,2.8765294771968852,2961.25,0
2,60,9,1,162.55,0,2632.13,7183.86,0,94.07,16.09373280342403,2.728258764284331,9815.99,2
2,60,10,3,62.78,0,745.3,2158.34,1,75.76,11.685481342113514,2.8920541337263836,2903.6400000000003,0
2,60,11,0,184.52,0,2256.2,6175.96,1,82.25,12.161492022423456,2.7361155413786995,8432.16,2
2,60,12,0,163.99,0,2221.77,6218.29,2,82.89,13.46608885386993,2.79754090616663,8440.06,2
3,61,1,0,208.76,1,7039.26,17607.31,2,74.14,33.558638443935926,2.5009459877902236,24646.57,2
3,61,2,0,451.54,0,20513.24,60653.68,1,71.09,45.32912007778318,2.956662298968911,81166.92,1
3,61,3,1,321.16,0,10530.22,28020.52,2,88.05,32.6863049416439,2.6607097753156808,38550.74,1
3,61,4,0,177.61,0,8083.66,24036.65,0,94.94,45.25872011645484,2.973118226369446,32120.31,2
3,61,5,0,127.79,1,5253.48,13545.56,2,82.75,40.79105520614954,2.577906852818928,18799.04,2
3,61,6,1,85.27,1,3477.69,9129.47,0,75.59,40.311695838646116,2.62439883979314,12607.16,0
3,61,7,1,188.37,0,6798.78,17464.83,2,78.22,35.902096424988116,2.568440449543956,24263.61,2
3,61,8,2,90.22,1,2845.95,7872.49,1,84.18,31.198750274062704,2.76523648114649,10718.439999999999,0
3,61,9,0,147.16,0,4512.41,11389.39,2,81.21,30.456330993520517,2.5234556576956226,15901.8,2
3,61,10,3,162.55,0,6184.42,17801.13,0,82.94,37.81363497401406,2.8779177485118232,23985.550000000003,2
3,61,11,1,86.03,0,2970.62,7707.62,1,76.72,34.133287372170514,2.593743479987347,10678.24,0
3,61,12,1,200.04,1,6352.0,16584.34,1,83.03,31.595702347791484,2.6104737919093344,22936.34,2
1,62,1,3,93.55,0,2980.23,7691.72,0,93.84,31.52014806980434,2.580049174334084,10671.95,0
1,62,2,2,80.42,0,2590.63,7296.06,1,90.73,31.81810366003439,2.8152398297596495,9886.69,0
1,62,3,2,126.21,0,3404.06,9255.25,0,83.45,26.75937426302964,2.7180871996381857,12659.31,2
1,62,4,2,107.01,1,3614.48,10389.58,2,93.09,33.464308860290714,2.8736378018962903,14004.06,0
1,62,5,1,32.08,1,1007.7,2863.08,0,82.55,30.46251511487304,2.838386041439476,3870.7799999999997,0
1,62,6,1,58.44,1,1517.11,4134.91,0,75.66,25.523384925975773,2.7237222599152893,5652.0199999999995,0
1,62,7,1,108.7,0,2731.66,7413.18,0,72.86,24.901185050136736,2.712807301310811,10144.84,0
1,62,8,1,92.05,0,2708.32,7526.28,0,91.75,29.106072004298767,2.7779221354435797,10234.6,0
1,62,9,1,134.39,0,4272.16,12068.8,0,74.46,31.55447226530763,2.8243267277611883,16340.96,2
1,62,10,0,72.27,1,2171.77,5810.14,2,84.36,29.64064419271189,2.674070426230112,7981.91,0
1,62,11,0,26.92,1,685.56,1910.37,2,71.43,24.554441260744984,2.782524469820555,2595.93,0
1,62,12,2,138.25,0,3615.95,9364.63,2,78.25,25.967324955116695,2.5890957851228245,12980.579999999998,2
0,63,1,1,78.62,0,1875.87,5245.43,1,81.61,23.560286360211,2.794775344056861,7121.3,0
0,63,2,3,90.8,0,2623.87,7625.49,2,78.45,28.582461873638344,2.9050924426733515,10249.36,0
0,63,3,3,153.73,1,3581.94,10606.8,2,79.64,23.149615459186972,2.960362160683684,14188.74,2
0,63,4,1,198.37,0,5768.95,15913.58,1,89.98,28.935898078948686,2.7580100347490015,21682.53,2
0,63,5,1,150.5,0,3702.82,10070.31,1,94.29,24.441056105610564,2.718898326592545,13773.13,2
0,63,6,0,87.32,1,2444.88,7121.66,2,82.36,27.682065217391308,2.911696403748344,9566.54,0
0,63,7,0,59.02,0,1565.54,4658.66,0,92.23,26.083638787070974,2.973853205152757,6224.2,0
0,63,8,1,172.74,1,4867.43,14170.83,1,79.14,28.01559802002993,2.9107597315767095,19038.260000000002,2
0,63,9,2,137.1,1,3807.08,9873.86,2,72.02,27.567559739319336,2.592870948089326,13680.94,2
0,63,10,0,95.72,1,2271.69,6185.86,0,72.39,23.48728287841191,2.7218230378978214,8457.55,0
0,63,11,2,149.17,0,3769.23,11057.31,2,82.13,25.09975361257242,2.9327945509955624,14826.539999999999,2
0,63,12,3,137.18,0,3876.87,11222.49,0,76.24,28.0566652192792,2.893983037079634,15099.36,2
1,64,1,2,79.42,1,2402.18,6966.2,1,79.08,29.87043024123352,2.8987424995214677,9368.38,0
