pet_id,customer_id,wet_food_order_number,pet_has_active_subscription,pet_food_tier,pet_allergen_list,pet_fav_flavour_list,pet_health_issue_list,neutered,gender,pet_breed_size,signup_promo,ate_wet_food_pre_tails,dry_food_brand_pre_tails,pet_life_stage_at_order,total_order_kcal,total_web_sessions,total_web_sessions_since_last_order,total_minutes_on_website
7.85508E+18,1.04998E+19,3,0,superpremium,soya wheat,Beef Chicken Lamb,"digestion, skin and coat",0,male,large,Search Generic,2,,senior,38891.31,0,0,0
7.85542E+18,1.39583E+19,0,2,superpremium,beef dairy egg grain maize soya wheat,,digestion,0,male,large,Search Brand,2,Vet's Kitchen,senior,15911.877,4,2,34
7.85611E+18,4.91917E+18,0,0,superpremium,beef dairy egg grain maize soya wheat,,digestion,0,male,large,Search Brand,2,Vet's Kitchen,senior,4178.9715,2,0,650
7.85927E+18,1.58847E+19,0,1,superpremium,beef dairy egg grain maize soya wheat,,digestion,0,male,large,Search Brand,0,Vet's Kitchen,senior,7562.1315,2,1,660
7.85982E+18,1.27078E+19,0,0,superpremium,beef dairy egg grain maize soya wheat,,digestion,0,male,large,Search Brand,0,Vet's Kitchen,senior,81550.0905,8,6,69
7.86126E+18,8.14781E+18,0,0,superpremium,beef dairy egg grain maize soya wheat,,digestion,0,male,large,Search Brand,0,Vet's Kitchen,senior,102904.1635,45,12,45
7.86134E+18,1.75327E+19,0,2,superpremium,beef dairy egg grain maize soya wheat,,digestion,2,male,large,Search Brand,0,Vet's Kitchen,senior,29724.081,7,4,257
7.86383E+18,4.56597E+18,0,1,superpremium,beef dairy egg grain maize soya wheat,,digestion,0,male,large,Search Brand,0,Vet's Kitchen,senior,28115.4,2,1,16
7.86454E+18,1.29689E+19,0,1,superpremium,beef dairy egg grain maize soya wheat,,digestion,1,male,large,Search Brand,0,Vet's Kitchen,senior,8331.561,1,0,34
7.86569E+18,1.59959E+19,0,4,superpremium,beef dairy egg grain maize soya wheat,,digestion,4,male,large,Search Brand,0,Vet's Kitchen,senior,102375.814,7,2,38
7.86677E+18,1.05542E+19,10,4,superpremium,beef dairy egg grain maize soya wheat,,digestion,4,male,large,Search Brand,0,Vet's Kitchen,senior,106895.233,25,10,4967
7.86746E+18,1.41557E+19,0,0,superpremium,beef dairy egg grain maize soya wheat,,digestion,0,male,large,Search Brand,3,Vet's Kitchen,senior,27401.813,4,1,78
7.86777E+18,6.68393E+17,0,0,superpremium,beef dairy egg grain maize soya wheat,,digestion,0,male,large,Search Brand,0,Vet's Kitchen,senior,53569.797,7,5,44
7.86864E+18,7.77768E+18,1,3,premium,,Beef,,0,female,toy,Events,3,Wagg,mature,49230.189,9,4,489
7.86926E+18,1.60503E+19,1,3,premium,,Beef,,3,female,toy,Events,3,Wagg,mature,36632.85,15,8,1066
7.87057E+18,1.27465E+19,0,6,premium,,Beef,,0,female,toy,Events,0,Wagg,mature,199469.8,28,6,128
7.87148E+18,1.30639E+19,0,7,premium,,Beef,,7,female,toy,Events,0,Wagg,mature,180131.2,47,11,1983
7.87151E+18,1.09187E+19,0,3,premium,,Beef,,0,female,toy,Events,0,Wagg,mature,51371.307,9,6,74
7.87239E+18,1.38206E+19,15,5,premium,,Beef,,5,female,toy,Events,5,Wagg,mature,85661.28,48,15,841
7.87427E+18,1.45089E+19,0,0,mid,fish grain maize wheat,Beef Chicken,digestion,1,female,small,Events,0,Asda Hero,mature,13508.965,1,0,24
7.87581E+18,1.14796E+19,0,4,mid,fish grain maize wheat,Beef Chicken,digestion,0,female,small,Events,0,Asda Hero,mature,116944.85,9,2,51
7.87828E+18,4.9334E+18,6,13,mid,fish grain maize wheat,Beef Chicken,digestion,0,female,small,Events,0,Asda Hero,mature,343873.498,181,23,5945
7.88085E+18,2.88181E+17,3,3,mid,fish grain maize wheat,Beef Chicken,digestion,0,female,small,Events,3,Asda Hero,mature,39106.914,17,8,2480
7.88418E+18,2.55586E+18,0,0,mid,fish grain maize wheat,Beef Chicken,digestion,0,female,small,Events,0,Asda Hero,mature,22998.7145,0,0,0
7.88489E+18,1.28466E+19,0,0,mid,fish grain maize wheat,Beef Chicken,digestion,0,female,small,Events,0,Asda Hero,mature,39346.7085,4,2,183
7.88627E+18,8.78798E+18,15,6,mid,fish grain maize wheat,Beef Chicken,digestion,6,female,small,Events,6,Asda Hero,mature,120146.25,44,12,3555
7.88764E+18,5.38542E+18,0,1,mid,fish grain maize wheat,Beef Chicken,digestion,1,female,small,Events,1,Asda Hero,mature,2224.325,1,0,15
7.88768E+18,8.04478E+18,3,2,premium,,,,2,female,medium,Events,2,Asda Hero,mature,67581.324,3,1,1082
7.88796E+18,1.1792E+19,0,0,premium,,,,0,female,medium,Events,0,Asda Hero,mature,47768.945,7,4,59
7.88815E+18,7.13866E+18,0,0,premium,,,,0,female,medium,Events,0,Asda Hero,mature,39149.176,9,4,2027
7.89393E+18,1.09796E+19,3,0,premium,,,,0,female,medium,Events,0,Asda Hero,mature,77273.478,6,4,25
7.89401E+18,4.56448E+17,1,0,premium,,,,0,female,toy,Incompletes,5,Tesco Premium,mature,33828.982,21,6,89
7.89484E+18,1.35533E+19,0,1,premium,,,,0,female,toy,Incompletes,1,Tesco Premium,mature,4456.234,1,0,11
7.89724E+18,5.43544E+18,0,0,premium,,,,8,female,toy,Incompletes,8,Tesco Premium,mature,84339.974,47,12,315
7.89825E+18,5.73782E+18,1,2,premium,,,,0,female,toy,Incompletes,2,Tesco Premium,mature,44892.962,5,2,57
7.8993E+18,9.17712E+18,0,2,premium,,,,2,female,toy,Incompletes,0,Tesco Premium,mature,44736.827,4,2,27
7.90025E+18,1.51111E+19,1,1,premium,,,,1,female,toy,Incompletes,0,Tesco Premium,mature,6064.749,1,0,110
7.90038E+18,1.56735E+18,0,0,premium,,,,0,female,toy,Incompletes,0,Tesco Premium,mature,23184.839,6,2,31
7.9025E+18,1.20114E+19,3,0,mid,,Beef Chicken,joints,2,male,medium,Events,2,Tesco Premium,senior,32469.042,8,6,30
7.90539E+18,1.0258E+18,0,5,mid,,Beef Chicken,joints,0,male,medium,Events,0,Tesco Premium,senior,106291.02,31,9,155
7.90678E+18,7.32725E+18,0,10,mid,,Beef Chicken,joints,10,male,medium,Events,0,Tesco Premium,senior,235403.363,85,14,266
7.90728E+18,1.80359E+19,0,8,mid,,Beef Chicken,joints,8,male,medium,Events,0,Tesco Premium,senior,215276.4185,29,4,263
7.90731E+18,5.71165E+18,3,2,superpremium,,Chicken Lamb,,2,male,small,Refer a Friend,2,PRO PLAN,mature,80414.1755,11,8,291
7.90834E+18,1.83647E+18,0,0,superpremium,,Chicken Lamb,,4,male,small,Refer a Friend,4,PRO PLAN,mature,49756.81,9,3,1240
7.90911E+18,1.55933E+19,0,0,superpremium,,Chicken Lamb,,0,male,small,Refer a Friend,0,PRO PLAN,mature,36542.767,6,3,1640
7.90929E+18,9.14196E+18,3,0,superpremium,,Chicken Lamb,,2,male,small,Refer a Friend,2,PRO PLAN,mature,33754.245,3,1,22
7.91002E+18,4.45983E+18,15,6,superpremium,beef chicken dairy egg soya wheat,Fish Lamb,"digestion, skin and coat",6,male,medium,Search Brand,6,Other / Autres,mature,149562.78,61,16,2637
7.91069E+18,4.18616E+18,0,0,superpremium,beef chicken dairy egg soya wheat,Fish Lamb,"digestion, skin and coat",0,male,medium,Search Brand,0,Other / Autres,mature,147789.433,15,4,351
7.91117E+18,1.21176E+19,0,0,superpremium,beef chicken dairy egg soya wheat,Fish Lamb,"digestion, skin and coat",0,male,medium,Search Brand,0,Other / Autres,mature,10711.115,3,1,18
7.91123E+18,3.74128E+18,0,0,superpremium,dairy,,"joints, skin and coat",1,female,small,Null & Default,0,,senior,11106.091,1,0,11
7.91142E+18,5.77666E+18,0,1,superpremium,dairy,,"joints, skin and coat",0,female,small,Null & Default,0,,senior,5083.737,1,0,21
7.91161E+18,1.0568E+19,0,0,superpremium,dairy,,"joints, skin and coat",0,female,small,Null & Default,1,,senior,5628.348,2,1,64
7.91179E+18,1.78596E+19,6,3,superpremium,dairy,,"joints, skin and coat",3,female,small,Null & Default,3,,senior,14468.981,5,1,75
7.91184E+18,1.54274E+19,6,3,superpremium,,Beef Chicken,,0,male,medium,Search Brand,0,,mature,53191.369,12,6,77
7.9124E+18,1.76133E+18,0,3,premium,,,,3,female,toy,Other,0,Wagg,senior,151458.194,23,8,266
7.91321E+18,1.55267E+19,36,8,premium,,,,0,female,toy,Other,8,Wagg,senior,153243.09,148,32,6276
7.91344E+18,1.21119E+19,0,2,superpremium,beef dairy soya wheat,,,0,male,toy,Digital Display,0,James Wellbeloved,half_maturity,22535.822,3,1,30
7.91558E+18,6.92972E+18,0,0,superpremium,beef dairy soya wheat,,,0,male,toy,Digital Display,0,James Wellbeloved,half_maturity,173949.4505,24,12,230
7.91718E+18,1.57942E+19,0,0,superpremium,beef dairy soya wheat,,,1,male,toy,Digital Display,1,James Wellbeloved,half_maturity,11290.561,1,0,6
7.91766E+18,1.3576E+19,6,0,superpremium,beef dairy soya wheat,,,0,male,toy,Digital Display,3,James Wellbeloved,half_maturity,113554.122,12,5,97
7.91863E+18,1.56395E+19,0,0,superpremium,beef dairy soya wheat,,,0,male,toy,Digital Display,0,James Wellbeloved,half_maturity,9422.9605,1,0,463
7.92043E+18,4.48858E+18,0,7,premium,,,,7,male,small,Digital Display,0,Harringtons,mature,289994.3795,165,33,33827
7.92132E+18,6.05894E+18,0,0,premium,,,,0,male,small,Digital Display,2,Harringtons,mature,35909.909,2,0,22
7.92171E+18,2.73411E+18,6,0,premium,,,,0,male,small,Digital Display,3,Harringtons,mature,63410.9085,28,19,236
7.92223E+18,7.02745E+18,0,6,premium,,,,0,male,small,Digital Display,0,Harringtons,mature,108658.56,80,27,1717
7.92388E+18,7.09079E+18,1,1,premium,,,,0,male,small,Digital Display,1,Harringtons,mature,18369.932,1,0,11
7.92472E+18,2.18833E+18,0,4,mid,,,digestion,4,male,medium,Search Brand,4,Wagg Working Dog,mature,73949.545,4,0,80
7.92668E+18,9.9269E+18,0,0,mid,,,digestion,2,male,medium,Search Brand,0,Wagg Working Dog,mature,68762.057,3,1,18
7.92797E+18,1.1259E+19,3,2,superpremium,,Chicken,"digestion, joints",0,male,medium,Refer a Friend,0,Wainwright's,half_maturity,44614.0855,4,2,55
7.92821E+18,5.49915E+17,3,0,superpremium,,Chicken,"digestion, joints",0,male,medium,Refer a Friend,2,Wainwright's,half_maturity,72369.692,2,0,24
7.92867E+18,1.14016E+19,0,0,superpremium,,Chicken,"digestion, joints",3,male,medium,Refer a Friend,0,Wainwright's,half_maturity,45134.052,17,7,629
7.93372E+18,1.68237E+19,1,2,superpremium,,Chicken,"digestion, joints",2,male,medium,Refer a Friend,0,Wainwright's,half_maturity,23305.742,3,1,33
7.93532E+18,1.34658E+19,0,1,superpremium,,Chicken,"digestion, joints",1,male,medium,Refer a Friend,1,Wainwright's,half_maturity,22877.774,2,1,6
7.93565E+18,1.50325E+19,1,1,superpremium,,Chicken,"digestion, joints",0,male,medium,Refer a Friend,0,Wainwright's,half_maturity,6682.022,1,0,14
7.93573E+18,3.03418E+18,0,0,superpremium,,Chicken,"digestion, joints",3,male,medium,Refer a Friend,0,Wainwright's,half_maturity,25429.669,11,5,295
7.93651E+18,7.80295E+18,3,3,superpremium,,Chicken,"digestion, joints",0,male,medium,Refer a Friend,3,Wainwright's,half_maturity,85031.92,11,5,53
7.93849E+18,4.29893E+18,0,0,superpremium,beef grain maize soya wheat,Chicken Fish Lamb,"digestion, joints, skin and coat",1,female,large,Null & Default,0,James Wellbeloved,senior,17588.508,1,0,7
7.93991E+18,1.10096E+19,0,0,superpremium,beef grain maize soya wheat,Chicken Fish Lamb,"digestion, joints, skin and coat",3,female,large,Null & Default,0,James Wellbeloved,senior,44863.021,10,4,59
7.94037E+18,6.36083E+17,0,5,superpremium,beef grain maize soya wheat,Chicken Fish Lamb,"digestion, joints, skin and coat",0,female,large,Null & Default,5,James Wellbeloved,senior,188998.821,12,2,128
7.9405E+18,6.25558E+18,6,3,superpremium,dairy egg fish maize soya wheat,Beef Chicken Lamb,pancreatitis,0,female,small,Refer a Friend,0,AATU,mature,28611.202,7,2,1051
7.94063E+18,1.25309E+19,0,0,superpremium,dairy egg fish maize soya wheat,Beef Chicken Lamb,pancreatitis,0,female,small,Refer a Friend,0,AATU,mature,108345.64,113,21,10509
7.94075E+18,1.7333E+19,0,6,superpremium,dairy egg fish maize soya wheat,Beef Chicken Lamb,pancreatitis,0,female,small,Refer a Friend,0,AATU,mature,103734.842,170,46,17012
7.94086E+18,7.4137E+18,3,2,superpremium,dairy egg fish maize soya wheat,Beef Chicken Lamb,pancreatitis,2,female,small,Refer a Friend,0,AATU,mature,21883.552,2,0,740
7.94094E+18,1.08446E+19,3,0,superpremium,dairy egg fish maize soya wheat,Beef Chicken Lamb,pancreatitis,2,female,small,Refer a Friend,2,AATU,mature,75307.57,5,3,791
7.94173E+18,1.73533E+19,10,4,superpremium,dairy egg fish maize soya wheat,Beef Chicken Lamb,pancreatitis,0,female,small,Refer a Friend,0,AATU,mature,63663.48,13,4,773
7.9439E+18,4.26874E+18,0,0,superpremium,dairy egg fish maize soya wheat,Beef Chicken Lamb,pancreatitis,0,female,small,Refer a Friend,2,AATU,mature,48417.1085,3,1,26
7.9443E+18,1.51422E+19,0,2,superpremium,dairy egg fish maize soya wheat,Beef Chicken Lamb,pancreatitis,0,female,small,Refer a Friend,0,AATU,mature,56019.9425,6,3,931
7.9452E+18,1.3979E+19,0,8,superpremium,dairy egg fish maize soya wheat,Beef Chicken Lamb,pancreatitis,0,female,small,Refer a Friend,0,AATU,mature,123701.4745,158,36,20162
7.9455E+18,1.35495E+19,6,3,superpremium,,,,0,male,small,Affiliates,3,Other / Autres,mature,73487.25,5,1,200
7.94552E+18,4.49499E+18,0,5,superpremium,,,,0,male,small,Affiliates,0,Other / Autres,mature,51909.992,0,0,0
7.94603E+18,1.57615E+19,0,1,superpremium,,,,1,male,small,Affiliates,0,Other / Autres,mature,11906.62,1,0,346
7.94909E+18,2.28026E+18,1,1,mid,,Chicken,,0,male,medium,Null & Default,1,Bakers,mature,14629.2645,1,0,4
7.95345E+18,1.75432E+19,0,0,mid,,Chicken,,0,male,medium,Null & Default,0,Bakers,mature,39216.102,1,0,13
7.96126E+18,3.74742E+16,0,4,mid,,Chicken,,0,male,medium,Null & Default,4,Bakers,mature,9872.3395,9,2,40
7.96173E+18,2.56608E+18,0,0,premium,,,,1,male,small,Events,0,Asda Hero,weaning,9320.11,1,0,9
7.96211E+18,7.58597E+18,0,0,premium,,,,0,male,small,Events,0,Asda Hero,weaning,10829.846,4,2,24
7.96244E+18,1.40688E+19,36,8,premium,,,,8,male,small,Events,8,Asda Hero,weaning,302756.16,73,13,665
7.96549E+18,1.78845E+19,1,3,premium,,,,3,male,small,Events,3,Asda Hero,weaning,71759.173,28,22,812
7.96554E+18,9.84047E+18,0,0,premium,,,,0,male,small,Events,5,Asda Hero,weaning,143626.217,12,3,2510
7.96795E+18,1.06982E+19,0,2,premium,,Beef Lamb,,0,male,medium,Search Brand,0,Harringtons,half_maturity,24036.6,2,0,18
7.96891E+18,4.33959E+17,28,7,premium,,Beef Lamb,,0,male,medium,Search Brand,7,Harringtons,half_maturity,288303.807,59,12,3949
7.96971E+18,1.34404E+19,0,0,premium,,Beef Lamb,,0,male,medium,Search Brand,0,Harringtons,half_maturity,33109.445,5,3,26
7.97155E+18,9.67676E+18,0,2,premium,,Beef Lamb,,2,male,medium,Search Brand,0,Harringtons,half_maturity,27747.376,6,4,29
7.97289E+18,1.28727E+19,0,0,premium,,Beef Lamb,,2,male,medium,Search Brand,0,Harringtons,half_maturity,32251.327,2,0,60
7.97353E+18,1.59651E+19,0,2,superpremium,,,,0,male,large,Affiliates,0,,mature,62485.076,5,3,141
7.97398E+18,1.14937E+19,6,6,superpremium,,,,6,male,large,Affiliates,0,,mature,121933.92,101,24,5789
7.97546E+18,1.27041E+19,1,0,superpremium,,,,0,male,large,Affiliates,2,,mature,52949.648,4,2,65
7.97599E+18,3.77728E+18,6,0,mid,,,skin and coat,0,male,large,Search Generic,0,Harringtons,mature,107498.3505,63,16,3030
7.97637E+18,3.128E+18,3,0,mid,,,skin and coat,0,male,large,Search Generic,0,Harringtons,mature,30045.783,2,0,60
7.97712E+18,3.52967E+18,0,0,mid,,,skin and coat,9,male,large,Search Generic,0,Harringtons,mature,217748.681,266,52,7848
7.97787E+18,7.19312E+17,0,8,mid,,,skin and coat,8,male,large,Search Generic,0,Harringtons,mature,231507.064,121,19,10687
7.98262E+18,6.61512E+18,0,2,mid,,,skin and coat,2,male,large,Search Generic,0,Harringtons,mature,67617.824,6,4,18
7.98601E+18,1.65639E+19,0,0,mid,,,skin and coat,2,male,large,Search Generic,0,Harringtons,mature,52840.205,3,1,48
7.98604E+18,1.65617E+19,0,0,mid,,,,4,female,small,Search Brand,0,Bakers,half_maturity,63478.792,13,4,52
7.98799E+18,6.83543E+17,6,3,mid,,,,0,female,small,Search Brand,3,Bakers,half_maturity,19174.05,6,3,34
7.98992E+18,8.17468E+17,0,3,mid,,,,0,female,small,Search Brand,0,Bakers,half_maturity,70503.3155,10,7,2027
7.99392E+18,3.20925E+18,0,3,mid,,,,3,female,small,Search Brand,3,Bakers,half_maturity,112359.799,4,1,78
7.99506E+18,1.60656E+19,0,2,superpremium,,Beef Chicken Fish,,0,male,toy,Inserts,2,Lily's Kitchen,mature,5005.539,4,2,19
7.99586E+18,1.03028E+19,34,0,superpremium,,Beef Chicken Fish,,7,male,toy,Inserts,7,Lily's Kitchen,mature,69818.527,87,9,2100
7.99723E+18,8.24334E+18,0,3,superpremium,,Beef Chicken Fish,,0,male,toy,Inserts,0,Lily's Kitchen,mature,97870.533,16,7,909
7.99933E+18,1.85413E+18,0,0,superpremium,,Beef Chicken Fish,,2,male,toy,Inserts,0,Lily's Kitchen,mature,34965.2305,6,4,65
8.00113E+18,1.59076E+19,0,0,superpremium,,Beef Chicken Fish,,0,male,toy,Inserts,1,Lily's Kitchen,mature,2260.29,0,0,0
8.00155E+18,1.55243E+18,0,1,superpremium,,Beef Chicken Fish,,1,male,toy,Inserts,0,Lily's Kitchen,mature,30196.967,0,0,0
8.00333E+18,7.25909E+18,0,0,superpremium,,Beef Chicken Fish,,0,male,toy,Inserts,0,Lily's Kitchen,mature,535957.8525,138,19,1135
8.00595E+18,4.8149E+18,0,0,premium,,,,0,male,small,Digital Display,0,Harringtons,weaning,118443.125,12,3,525
8.00678E+18,2.44861E+18,3,0,premium,,,,2,male,small,Digital Display,2,Harringtons,weaning,26852.288,3,1,18
8.0073E+18,1.78606E+19,1,1,premium,,,,1,male,small,Digital Display,1,Harringtons,weaning,35048.41,1,0,14
8.00829E+18,7.0033E+18,3,0,premium,,,,2,male,small,Digital Display,0,Harringtons,weaning,28750.395,18,11,1735
8.0107E+18,7.98927E+18,0,4,premium,,,,4,male,small,Digital Display,0,Harringtons,weaning,251632.471,20,8,642
8.01444E+18,7.45282E+18,0,0,premium,,,,3,male,small,Digital Display,0,Harringtons,weaning,30931.022,6,2,35
8.01476E+18,1.78328E+19,0,1,mid,,,,0,male,medium,Null & Default,1,Pedigree,mature,4398.108,0,0,0
8.01796E+18,6.85686E+18,0,4,mid,,,,4,male,medium,Null & Default,0,Pedigree,mature,30615.2,45,20,1415
8.02104E+18,3.92409E+18,0,0,mid,,,,4,male,medium,Null & Default,4,Pedigree,mature,13368.636,25,11,540
8.02289E+18,6.94723E+18,0,8,mid,,,,8,male,medium,Null & Default,0,Pedigree,mature,335285.881,251,68,22139
8.02517E+18,1.60862E+19,1,2,mid,,,,2,male,medium,Null & Default,2,Pedigree,mature,21202.949,6,4,29
8.02591E+18,1.60287E+19,3,2,mid,,,,2,male,medium,Null & Default,2,Pedigree,mature,34551.613,4,2,6
8.02641E+18,1.67342E+19,0,0,mid,,,,0,male,medium,Null & Default,1,Pedigree,mature,24788.972,1,0,56
8.02824E+18,1.82541E+19,0,10,superpremium,,Beef Lamb,digestion,0,male,medium,Null & Default,0,James Wellbeloved,half_maturity,151046.0075,86,15,6726
8.02925E+18,1.03242E+19,3,2,superpremium,,Beef Lamb,digestion,2,male,medium,Null & Default,2,James Wellbeloved,half_maturity,39596.73,7,5,35
8.03026E+18,1.6775E+19,0,0,mid,,,,6,male,medium,Affiliates,0,Bakers,senior,71589.747,113,30,5985
8.03075E+18,7.42162E+18,0,6,mid,,Beef Chicken Lamb,digestion,0,male,giant,Incompletes,0,Beta,mature,128501.3455,41,11,14342
8.03119E+18,5.41738E+18,0,3,mid,,Beef Chicken Lamb,digestion,3,male,giant,Incompletes,3,Beta,mature,53443.321,17,10,238
8.0324E+18,1.32692E+19,0,1,mid,,Beef Chicken Lamb,digestion,1,male,giant,Incompletes,0,Beta,mature,15882.66,1,0,15
8.03314E+18,1.43599E+19,0,2,mid,,Beef Chicken Lamb,digestion,0,male,giant,Incompletes,0,Beta,mature,40755.7205,0,0,0
8.03443E+18,4.51769E+16,0,0,mid,,Beef Chicken Lamb,digestion,0,male,giant,Incompletes,1,Beta,mature,22518.005,1,0,8
8.03576E+18,1.74167E+18,1,4,mid,,Beef Chicken Lamb,digestion,0,male,giant,Incompletes,4,Beta,mature,21268.723,31,15,84
8.03603E+18,1.76728E+19,0,3,mid,,Beef Chicken Lamb,digestion,0,male,giant,Incompletes,0,Beta,mature,42711.594,3,2,133
8.03724E+18,4.74448E+18,3,5,mid,,Beef Chicken Lamb,digestion,5,male,giant,Incompletes,0,Beta,mature,44551.358,65,20,2599
8.03794E+18,8.48903E+18,21,6,superpremium,,,joints,0,male,small,Null & Default,6,,mature,131811.097,16,2,120
8.03973E+18,1.34246E+19,10,4,superpremium,,,,0,male,large,Search Generic,4,Other / Autres,mature,111775.807,23,7,907
8.03987E+18,1.66376E+19,0,4,superpremium,,,,0,male,large,Search Generic,0,Other / Autres,mature,27241.52,10,2,32
8.04252E+18,8.46162E+18,0,4,superpremium,,,,0,male,large,Search Generic,4,Other / Autres,mature,20672.8,36,18,902
8.04326E+18,2.18442E+18,0,0,superpremium,,Chicken Fish,"digestion, joints, pancreatitis, skin and coat",0,female,large,Null & Default,0,Royal Canin Breed Specific,mature,146235.429,45,10,616
8.04456E+18,9.09772E+18,0,3,superpremium,,Chicken Fish,"digestion, joints, pancreatitis, skin and coat",3,female,large,Null & Default,3,Royal Canin Breed Specific,mature,93764.89,7,2,504
8.04497E+18,6.8137E+18,0,1,superpremium,beef,Chicken Fish Lamb,"joints, skin and coat",0,female,small,Incompletes,0,,mature,12759.8955,1,0,10
8.04545E+18,6.05358E+18,1,2,superpremium,beef,Chicken Fish Lamb,"joints, skin and coat",0,female,small,Incompletes,2,,mature,72590.808,6,4,19
8.04675E+18,1.75014E+19,0,4,superpremium,beef,Chicken Fish Lamb,"joints, skin and coat",4,female,small,Incompletes,0,,mature,100019.911,23,8,994
8.04697E+18,8.53356E+17,0,0,superpremium,beef,Chicken Fish Lamb,"joints, skin and coat",2,female,small,Incompletes,2,,mature,18224.979,2,0,24
8.04732E+18,1.67147E+19,0,0,mid,,,skin and coat,0,female,medium,Null & Default,2,Bakers,mature,5890.451,7,5,843
8.04829E+18,1.22512E+19,0,3,mid,,,skin and coat,0,female,medium,Null & Default,0,Bakers,mature,56309.751,4,4,9
8.05015E+18,5.83449E+18,0,3,mid,,,skin and coat,0,female,medium,Null & Default,0,Bakers,mature,53321.548,8,5,84
8.0508E+18,4.4114E+18,0,0,mid,,,,0,female,small,Null & Default,0,Pedigree,mature,26836.096,11,5,162
8.05094E+18,1.57634E+19,1,0,superpremium,,,,1,male,small,Null & Default,1,,mature,11383.2485,3,2,197
8.05203E+18,1.55362E+19,0,6,superpremium,,,,6,male,small,Null & Default,0,,mature,179493.638,14,3,139
8.05209E+18,1.11451E+18,3,0,superpremium,,,,2,male,small,Null & Default,2,,mature,23161.922,3,1,57
8.05299E+18,2.75552E+18,10,4,superpremium,,,,4,male,small,Null & Default,4,,mature,40213.336,17,6,216
8.0543E+18,2.78859E+18,0,4,superpremium,,,,0,male,small,Null & Default,0,,mature,80094.449,17,6,33
8.05624E+18,6.56735E+18,0,2,superpremium,,,,0,male,small,Null & Default,2,,mature,9680.169,2,0,32
8.06047E+18,1.22146E+19,1,0,superpremium,,,,0,male,small,Null & Default,2,,mature,21748.364,8,6,373
8.06047E+18,4.80607E+18,0,1,superpremium,,,,1,male,small,Null & Default,1,,mature,10929.29,1,0,47
8.06097E+18,4.36442E+17,0,13,superpremium,,Beef Chicken,joints,13,male,medium,Search Brand,13,,senior,156488.151,188,26,659
8.06341E+18,7.68096E+17,0,0,superpremium,,Beef Chicken,joints,4,male,medium,Search Brand,0,,senior,110081.6575,9,2,476
8.0663E+18,9.82733E+18,3,0,superpremium,,Beef Chicken,joints,0,male,medium,Search Brand,2,,senior,37523.389,3,1,12
8.06639E+18,1.62166E+19,0,1,superpremium,,Beef Chicken,joints,1,male,medium,Search Brand,0,,senior,9521.943,1,0,5
8.06676E+18,1.83132E+19,0,0,superpremium,,Beef Chicken,joints,0,male,medium,Search Brand,6,,senior,49401.928,88,32,9504
8.06753E+18,5.24377E+18,2,0,superpremium,,Beef Chicken,joints,8,male,medium,Search Brand,8,,senior,217537.75,23,4,101
8.07004E+18,1.32847E+19,3,8,superpremium,,,skin and coat,0,male,toy,Digital Display,0,James Wellbeloved,half_maturity,81727.886,37,7,164
8.07104E+18,1.51219E+19,0,0,superpremium,,,skin and coat,1,male,toy,Digital Display,1,James Wellbeloved,half_maturity,8274.245,1,0,16
8.07289E+18,8.08651E+17,0,3,superpremium,,,skin and coat,3,male,toy,Digital Display,0,James Wellbeloved,half_maturity,78089.3,20,12,84
8.07313E+18,2.49494E+18,6,3,superpremium,,,skin and coat,3,male,toy,Digital Display,3,James Wellbeloved,half_maturity,55360.747,7,3,46
8.07339E+18,8.5249E+18,21,0,superpremium,,,skin and coat,0,male,toy,Digital Display,6,James Wellbeloved,half_maturity,315753.065,66,19,396
8.07527E+18,1.64869E+19,0,7,superpremium,,,skin and coat,7,male,toy,Digital Display,0,James Wellbeloved,half_maturity,95478.528,88,20,4105
8.07743E+18,4.05025E+18,0,0,superpremium,,,skin and coat,0,male,toy,Digital Display,3,James Wellbeloved,half_maturity,63368.276,3,0,54
8.08049E+18,1.41806E+18,0,0,superpremium,,,skin and coat,0,male,toy,Digital Display,0,James Wellbeloved,half_maturity,13996.01,1,0,11
8.08167E+18,1.82172E+19,0,2,superpremium,,,skin and coat,0,male,toy,Digital Display,0,James Wellbeloved,half_maturity,24662.186,8,6,2880
8.08172E+18,8.50498E+18,0,5,superpremium,,,skin and coat,5,male,toy,Digital Display,0,James Wellbeloved,half_maturity,93585.722,16,4,274
8.08277E+18,1.29487E+19,3,3,superpremium,,,skin and coat,3,male,toy,Digital Display,0,James Wellbeloved,half_maturity,23624.31,16,8,40
8.08561E+18,8.27404E+17,0,3,superpremium,,,skin and coat,3,male,toy,Digital Display,0,James Wellbeloved,half_maturity,56156.4,19,11,394
8.0862E+18,1.05558E+19,0,2,superpremium,,,skin and coat,2,male,toy,Digital Display,0,James Wellbeloved,half_maturity,29891.572,4,2,13
8.08781E+18,1.16252E+19,0,0,superpremium,,,"digestion, joints, pancreatitis, skin and coat",2,female,small,Refer a Friend,0,Royal Canin,senior,61107.416,5,3,855
8.08889E+18,7.65473E+17,6,0,superpremium,,,"digestion, joints, pancreatitis, skin and coat",0,female,small,Refer a Friend,8,Royal Canin,senior,142132.567,86,16,2152
8.09002E+18,1.03678E+18,3,0,superpremium,,,"digestion, joints, pancreatitis, skin and coat",0,female,small,Refer a Friend,0,Royal Canin,senior,29690.9445,7,4,286
